,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,new_addition,trending,go_id,cran_id,pypi,gem_id,hex_id,updated_github_id,bitbucket_id
79,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,True,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34.000000,47.0,20.0,8.0,346.0,41.0,,,,222125.0,2.0,110.0,110.0,7.0,https://pypi.org/project/jupyterlab-dash,1360.0,,,,1.0,,,,,,jupyterlab-dash,MIT,https://www.npmjs.com/package/jupyterlab-dash,220765.0,,,,,,,,,
80,itables,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,20,True,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,9.0,7.0,162.0,85.0,2020-12-14 21:50:21.000000,0.3.0,,2432.0,5.0,48.0,48.0,3.0,https://pypi.org/project/itables,2432.0,,,,2.0,,,,,,,MIT,,,,,,,,,,,
81,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,True,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-04-09 07:54:35.000000,2021-04-09 07:54:35.000000,86.0,53.0,77.0,155.0,654.0,2018-12-10 14:39:58.000000,0.8.8,,50326.0,12.0,1.0,1.0,50.0,https://pypi.org/project/jupyter-server-proxy,38749.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-03-16 18:23:56.345000,301026.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
82,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-02-19 11:21:03.000000,2021-02-19 11:21:03.000000,41.0,33.0,68.0,123.0,335.0,2020-09-21 17:37:11.000000,0.3.2,,72541.0,3.0,,,22.0,https://pypi.org/project/jupyter_sphinx,72541.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
83,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,19,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-02-28 14:25:09.000000,2021-02-28 14:25:09.000000,224.0,37.0,657.0,2231.0,1880.0,2015-03-26 05:06:25.000000,0.6,,53.0,1.0,4.0,4.0,100.0,,,,,,2.0,,,,,,ihaskell_jupyterlab,MIT,https://www.npmjs.com/package/ihaskell_jupyterlab,53.0,,,,,,,,,
84,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-04-06 16:20:38.000000,2021-04-06 16:18:43.000000,348.0,81.0,670.0,2221.0,699.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,99.0,,,,,,2.0,,,,,,,MIT,,,,,,,,,,,
85,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,True,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-04-13 20:54:50.000000,2021-04-13 20:54:42.000000,189.0,103.0,109.0,1790.0,463.0,,,,3453.0,14.0,,,18.0,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,96692.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
86,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,False,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2020-12-02 16:36:07.000000,2020-12-02 16:32:55.000000,123.0,49.0,150.0,1541.0,323.0,2019-09-26 17:23:40.000000,5.2.0,,2850.0,32.0,46.0,46.0,14.0,,,,,,2.0,,,,,,ijavascript,,https://www.npmjs.com/package/ijavascript,2850.0,,,,,,,,,
87,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,True,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-02-04 17:50:01.000000,2021-02-03 19:10:17.000000,154.0,22.0,22.0,1277.0,41.0,,,,7094.0,,20.0,20.0,7.0,https://pypi.org/project/colabcode,7094.0,,,,3.0,,,,,,,MIT,,,,,,,,,,,
88,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,False,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,762.0,264.0,,,,5360.0,1.0,115.0,115.0,7.0,https://pypi.org/project/notedown,4433.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31542.0,3.0,,,,,,,BSD-2-Clause,,,,,,,,,,,
89,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,19,True,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2020-09-28 04:37:49.000000,2020-08-23 17:51:13.000000,214.0,,,664.0,1128.0,,,,13480.0,,,,101.0,https://pypi.org/project/toree,13480.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,,
90,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,19,False,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2019-05-01 16:17:44.000000,2018-04-16 21:58:03.000000,33.0,8.0,11.0,514.0,56.0,2018-01-08 14:51:41.000000,0.1.15,,1236.0,4.0,59.0,59.0,9.0,https://pypi.org/project/jupyternotify,1236.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
91,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,True,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-03-30 12:52:18.000000,2020-04-30 08:50:34.000000,53.0,58.0,48.0,404.0,282.0,,,,14752.0,12.0,3.0,3.0,8.0,https://pypi.org/project/ipysheet,10397.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,31271.0,3.0,,,,,,ipysheet,MIT,https://www.npmjs.com/package/ipysheet,3197.0,,,,,,,,,
92,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,19,True,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-03-12 11:47:30.000000,2021-03-12 11:47:30.000000,59.0,28.0,69.0,398.0,507.0,,,,166755.0,,1.0,1.0,22.0,,,,,,2.0,,,,,,@jupyterlab/geojson-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/geojson-extension,166755.0,,,,,,,,,
93,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,19,True,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-04-12 15:03:49.000000,2021-03-12 22:24:14.000000,45.0,67.0,93.0,351.0,824.0,2020-08-06 14:42:28.000000,0.32.0,50.0,10576.0,12.0,,,17.0,https://pypi.org/project/itkwidgets,8307.0,,,,3.0,,,,,,itkwidgets,Apache-2.0,https://www.npmjs.com/package/itkwidgets,2266.0,,,,,,,,,
94,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,19,True,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-03-29 01:56:53.000000,2021-03-29 01:56:50.000000,36.0,6.0,66.0,227.0,,2021-03-28 03:19:03.000000,0.3.1,,9281.0,13.0,4.0,4.0,12.0,https://pypi.org/project/jupyterlab_templates,4454.0,,,,2.0,,,,,,jupyterlab_templates,Apache-2.0,https://www.npmjs.com/package/jupyterlab_templates,4827.0,,,,,,,,,
95,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,False,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-03-24 00:04:48.000000,2021-03-24 00:04:45.000000,115.0,47.0,78.0,162.0,560.0,,,,8196615.0,,,,54.0,https://pypi.org/project/jupyter-console,8196615.0,,,,3.0,,,,,,,,,,,,,,,,,,
96,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,True,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-04-07 15:18:16.000000,2021-04-07 15:18:12.000000,87.0,37.0,68.0,115.0,315.0,2021-04-07 15:14:35.000000,1.1.0,,823.0,9.0,7.0,7.0,38.0,https://pypi.org/project/batchspawner,823.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
97,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,True,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-04-15 11:05:57.000000,2021-04-07 09:08:05.000000,270.0,240.0,332.0,1869.0,2288.0,,,,,1.0,5.0,5.0,72.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,binderhub,,,,
98,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,True,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-04-04 20:09:14.000000,2021-04-01 10:02:00.000000,194.0,93.0,183.0,1369.0,930.0,,,1088.0,135.0,36.0,,,33.0,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,7441.0,,BSD-3-Clause,,,,,,,,,,,
99,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,140.0,61.0,135.0,708.0,1380.0,2016-01-02 19:06:03.000000,0.2,,17766.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,10769.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,218050.0,3.0,,,,,,jupyter-gmaps,BSD-3-Clause,https://www.npmjs.com/package/jupyter-gmaps,2358.0,,,,,,,,,
100,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-04-09 16:47:49.000000,2021-03-25 06:28:42.000000,5.0,43.0,128.0,610.0,627.0,2019-09-08 08:27:43.000000,0.4.0,13.0,10.0,3.0,140.0,140.0,42.0,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-03-04 04:58:11.064228,,760.0,,MIT,,,,,,,,iruby,,,
101,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-04-02 15:15:15.000000,2021-04-02 15:15:07.000000,35.0,12.0,113.0,422.0,353.0,,,,26060.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,13799.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,MIT,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,12261.0,,,,,,,,,
102,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,True,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,53.0,26.0,129.0,365.0,347.0,2017-10-09 17:56:29.000000,0.28.0,,12048.0,2.0,,,16.0,https://pypi.org/project/octave_kernel,12048.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
103,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-03-30 15:29:38.000000,2020-06-22 15:55:30.000000,62.0,27.0,65.0,336.0,511.0,2018-02-05 18:54:22.000000,0.11.1,,4891.0,12.0,2.0,2.0,13.0,,,,,,2.0,,,,,,@jupyterlab/google-drive,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/google-drive,4891.0,,,,,,,,,
104,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-04-02 09:23:26.000000,2021-04-02 09:23:25.000000,41.0,7.0,79.0,300.0,492.0,,,,24349.0,25.0,,,9.0,https://pypi.org/project/vega,17343.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,406364.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
105,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,False,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-02-26 16:38:32.000000,2020-03-04 03:38:48.000000,71.0,23.0,34.0,278.0,192.0,2018-04-23 05:09:22.000000,0.7.1,,3581.0,5.0,2.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,778.0,,,,2.0,,,,,,@jupyterlab/github,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/github,2803.0,,,,,,,,,
106,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,True,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-04-11 22:43:53.000000,2021-03-23 03:29:09.000000,23.0,10.0,66.0,237.0,,2021-02-27 04:59:39.000000,0.1.5,,1045.0,12.0,14.0,14.0,6.0,https://pypi.org/project/tributary,177.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,8681.0,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
107,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,True,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-04-05 15:36:10.000000,2021-04-05 15:36:03.000000,36.0,25.0,75.0,215.0,,2021-01-13 01:08:46.000000,5.0.0,,32156.0,13.0,,,17.0,https://pypi.org/project/dask-labextension,5382.0,https://anaconda.org/conda-forge/dask-labextension,2021-03-03 15:52:21.078000,244622.0,2.0,,,,,,dask-labextension,BSD-3-Clause,https://www.npmjs.com/package/dask-labextension,15655.0,,,,,,,,,
108,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,True,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-03-16 05:27:29.000000,2021-03-16 05:27:29.000000,21.0,24.0,22.0,210.0,,,,,62722.0,,24.0,24.0,11.0,https://pypi.org/project/nteract-scrapbook,62722.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
109,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-03-28 05:36:45.000000,2021-03-28 05:32:11.000000,25.0,4.0,62.0,182.0,314.0,2021-03-28 05:43:45.000000,2.7.4,43693.0,970.0,26.0,,,16.0,,,,,,2.0,,,,,,,MIT,,,,,,,,,,,
110,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,True,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-03-21 14:29:54.000000,2021-03-11 01:31:03.000000,32.0,18.0,10.0,173.0,49.0,2021-03-11 01:34:17.000000,0.5.1,,4760.0,1.0,3.0,3.0,11.0,https://pypi.org/project/sidecar,2485.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2275.0,,,,,,,,,
111,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-04-14 19:00:42.000000,2021-04-14 19:00:34.000000,67.0,5.0,48.0,165.0,213.0,2021-04-01 19:19:54.000000,2.4.4,,946.0,11.0,,,7.0,https://pypi.org/project/sas_kernel,946.0,,,,2.0,,,,,,,Apache-2.0,,,,2.0,,,,,,,
112,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-03-31 20:25:54.000000,2021-03-01 08:26:42.000000,19.0,11.0,16.0,164.0,,2021-02-04 22:39:49.000000,0.8.0,,9267.0,2.0,4.0,4.0,5.0,,,,,,2.0,,,,,,jupyterlab-system-monitor,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-system-monitor,9267.0,,,,,,,,,
113,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-03-30 22:08:44.000000,2021-01-12 14:56:07.000000,7.0,1.0,1.0,26.0,64.0,2021-01-15 09:49:03.000000,1.5.0,,21677.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,20554.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,22470.0,3.0,,,,,,,MIT,,,,,,,,,,,
114,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,18,False,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-04-01 00:36:23.000000,2021-04-01 00:36:18.000000,5.0,5.0,13.0,23.0,,2020-12-31 23:04:43.000000,0.3.0,,156130.0,9.0,7.0,7.0,3.0,https://pypi.org/project/ipydagred3,717.0,,,,3.0,,,,,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,155413.0,,,,,,,,,
115,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,True,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2020-08-24 06:43:31.000000,2020-08-18 05:47:40.000000,163.0,7.0,11.0,847.0,183.0,2019-09-02 14:01:33.000000,0.1.2,,4911.0,1.0,,,13.0,https://pypi.org/project/pyforest,4911.0,,,,2.0,,,,,,,MIT,,,,,,,,,,,
116,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,17,True,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,45.0,12.0,29.0,460.0,208.0,,,,2704.0,1.0,7.0,7.0,9.0,https://pypi.org/project/ansible-kernel,458.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,6510.0,2.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66345.0,,Apache-2.0,,,,,,,,,,,
117,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,17,False,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,58.0,16.0,37.0,431.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,7464.0,8.0,153.0,153.0,3.0,https://pypi.org/project/pivottablejs,7464.0,,,,3.0,,,,,,,,,,,,,,,,,,
118,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,17,False,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-04-14 06:30:27.000000,2021-03-25 17:37:38.000000,133.0,79.0,382.0,420.0,1081.0,2021-02-16 22:52:25.000000,2.5.0,9161.0,986.0,26.0,,,76.0,https://pypi.org/project/jupyter_enterprise_gateway,768.0,,,,2.0,,,,,,,,,,,,,,,,,,
119,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,True,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,50.0,24.0,95.0,369.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,6979.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,404835.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
120,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-04-06 16:14:51.000000,2021-03-30 20:02:24.000000,59.0,47.0,38.0,355.0,614.0,,,,517.0,,3.0,3.0,27.0,,,,,,3.0,,,,,,@nteract/commuter,BSD-3-Clause,https://www.npmjs.com/package/@nteract/commuter,517.0,,,,,,,,,
121,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,17,False,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-04-07 19:09:03.000000,2021-04-07 19:09:03.000000,99.0,15.0,150.0,339.0,540.0,2020-08-18 18:00:44.000000,2.4.3,77.0,7514.0,7.0,,,37.0,https://pypi.org/project/jupyter-kernel-gateway,7512.0,,,,2.0,,,,,,,,,,,,,,,,,,
122,ThebeLab,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,True,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-04-12 05:34:21.000000,2021-04-09 16:16:09.000000,47.0,59.0,55.0,210.0,533.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,,,24.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
123,SciJava Kernel,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2019-08-27 12:36:47.000000,2019-08-27 12:36:11.000000,39.0,10.0,69.0,168.0,393.0,2017-06-02 21:19:27.000000,0.5.0,66.0,1390.0,15.0,,,8.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,66682.0,2.0,,,,,,,Apache-2.0,,,,,,,,,,,
124,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,17,False,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2019-12-09 16:52:17.000000,2019-12-09 16:52:07.000000,16.0,34.0,39.0,163.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,1716.0,6.0,3.0,3.0,7.0,https://pypi.org/project/bookstore,1716.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
125,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,True,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,33.0,11.0,7.0,159.0,217.0,2020-02-03 15:59:07.000000,1.0.0,930.0,1920.0,8.0,,,5.0,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,41184.0,,Apache-2.0,,,,,,,,,,,
126,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,True,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,46.0,15.0,7.0,154.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2340.0,929.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,859.0,,,,2.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,859.0,,Apache-2.0,,,,,,,,,,,
