,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,new_addition,trending,go_id,cran_id,updated_github_id,pypi,gem_id,hex_id,bitbucket_id
46,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,True,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2021-04-04 14:49:24.000000,2021-04-04 14:49:24.000000,68.0,24.0,112.0,234.0,1069.0,,,,25802.0,46.0,428.0,428.0,27.0,https://pypi.org/project/metakernel,18477.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,439551.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
47,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,True,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-04-18 20:44:59.000000,2021-04-13 08:19:02.000000,198.0,116.0,149.0,217.0,1928.0,,,,11002104.0,,,,100.0,https://pypi.org/project/jupyter-client,11002104.0,,,,2.0,,,,,,,BSD-3-Clause,,,,-8.0,,,,,,,
48,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,True,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-03-12 23:00:14.000000,2021-03-12 23:00:14.000000,601.0,119.0,159.0,4710.0,574.0,2021-01-20 07:24:58.000000,0.9.0,,3551.0,30.0,,,57.0,https://pypi.org/project/knowledge-repo,3551.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,,
49,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-04-13 18:19:53.000000,2021-04-13 18:18:53.000000,200.0,40.0,119.0,2871.0,385.0,2021-03-18 17:47:36.000000,0.7.2,39.0,1311.0,14.0,,,28.0,,,,,,1.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,82625.0,,MIT,,,,,github.com/gopherdata/gophernotes,,,,,,
50,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,True,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-01-21 14:03:03.000000,2021-01-21 14:02:57.000000,367.0,339.0,4173.0,2548.0,1689.0,2018-12-04 18:27:21.000000,1.3.0,31.0,22994.0,39.0,,,43.0,https://pypi.org/project/beakerx,9542.0,https://anaconda.org/conda-forge/beakerx,2020-10-16 00:01:07.915000,400485.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,21.0,243714.0,beakerx,Apache-2.0,https://www.npmjs.com/package/beakerx,1370.0,,,,,,,,,
51,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,22,True,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-04-21 15:23:34.000000,2020-12-02 09:03:55.000000,461.0,146.0,400.0,1864.0,1382.0,,,,17204.0,,5.0,5.0,83.0,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,1789223.0,,BSD-3-Clause,,,,,,,,,,,
52,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,22,True,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-04-21 18:40:40.000000,2021-04-21 18:40:39.000000,690.0,10.0,245.0,1766.0,1870.0,2021-04-19 18:11:46.000000,648f97c8be132f304cff3d397339f2d815de79721f3695f43c08a6aec3bc0a5d,,2630.0,41.0,,,140.0,,,,,,2.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-04-19 18:46:43.584724,152.0,189403.0,,Apache-2.0,,,,,,,,,,,
53,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,22,True,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-04-22 05:42:50.000000,2021-04-19 00:00:41.000000,59.0,101.0,203.0,851.0,1966.0,2021-03-22 12:07:01.000000,3.5.0,,17765.0,31.0,1.0,1.0,28.0,,,,,,1.0,,,,,,@krassowski/jupyterlab-lsp,BSD-3-Clause,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,17765.0,,,,,,,,,
54,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,True,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-04-19 05:03:57.000000,2021-04-19 05:00:36.000000,116.0,28.0,67.0,563.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,7932.0,14.0,95.0,95.0,21.0,https://pypi.org/project/mapboxgl,7932.0,,,,2.0,,,,,,,MIT,,,,,,,,,,,
55,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,22,True,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-04-15 14:46:48.000000,2021-03-26 10:25:36.000000,256.0,13.0,223.0,376.0,587.0,,,,7489.0,3.0,91.0,91.0,62.0,https://pypi.org/project/dockerspawner,7228.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,7571.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
56,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,True,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-04-06 15:46:53.000000,2021-03-14 09:12:04.000000,207.0,43.0,205.0,356.0,911.0,,,,9569.0,,89.0,89.0,61.0,https://pypi.org/project/jupyterhub-kubespawner,9569.0,,,,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
57,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,True,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000000,2021-03-29 11:48:21.469000,2021-03-29 11:25:59.000000,29.0,24.0,20.0,177.0,209.0,,,,24840.0,8.0,235.0,235.0,9.0,https://pypi.org/project/ipywebrtc,19113.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469000,184743.0,2.0,,,,,,jupyter-webrtc,MIT,https://www.npmjs.com/package/jupyter-webrtc,1529.0,,,,,,,,,
58,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,True,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-04-20 08:21:51.000000,2021-04-16 21:15:54.000000,133.0,50.0,75.0,148.0,164.0,2018-06-14 12:02:35.000000,1.2.2,,8486.0,3.0,69.0,69.0,29.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7946.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,18385.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
59,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,21,False,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-04-16 21:26:59.000000,2021-04-06 05:51:36.000000,698.0,299.0,447.0,4558.0,2608.0,2019-01-02 12:23:07.000000,0.5.1,,199202.0,1.0,,,127.0,https://pypi.org/project/jupyter_contrib_nbextensions,199202.0,,,,1.0,,,,,,,,,,,-7.0,,,,,,,
60,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-04-18 06:38:03.116286,2021-02-10 10:22:01.000000,281.0,47.0,492.0,1426.0,577.0,2020-07-20 12:11:32.000000,1.1.1,,4332.0,15.0,,,38.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,32667.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-04-18 06:38:03.116286,38.0,333675.0,,MIT,,,,,,IRkernel,,,,,
61,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,21,True,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-04-08 11:53:15.000000,2021-03-19 01:01:25.000000,249.0,183.0,567.0,1010.0,2937.0,2019-11-07 21:56:26.000000,0.6.1,,5794.0,18.0,,,81.0,https://pypi.org/project/nbgrader,4094.0,https://anaconda.org/conda-forge/nbgrader,2021-03-10 20:40:41.451000,86716.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
62,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,21,True,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2020-09-09 05:30:44.000000,2020-09-09 05:30:42.000000,241.0,221.0,666.0,955.0,2053.0,2019-01-17 18:31:29.000000,1.2.20190116,,40285.0,18.0,,,51.0,https://pypi.org/project/datalab,40285.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
63,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-04-15 17:45:46.000000,2021-04-10 13:03:02.000000,71.0,26.0,111.0,771.0,163.0,2021-04-10 11:39:23.000000,3.0.7,,16061.0,6.0,3.0,3.0,16.0,,,,,,1.0,,,,,,@lckr/jupyterlab_variableinspector,BSD-3-Clause,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,16061.0,,,,,,,,,
64,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,21,False,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-03-02 13:32:39.505000,2021-02-26 14:01:59.000000,149.0,60.0,141.0,722.0,1659.0,,,,39410.0,15.0,15.0,15.0,27.0,https://pypi.org/project/pythreejs,23330.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,291291.0,2.0,,,,,,jupyter-threejs,,https://www.npmjs.com/package/jupyter-threejs,11143.0,,,,,,,,,
65,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,21,True,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2020-11-20 20:06:42.000000,2020-11-20 20:06:41.000000,94.0,65.0,49.0,667.0,517.0,2018-04-16 17:16:10.000000,0.2.0,,220715.0,1.0,63.0,63.0,12.0,,,,,,1.0,,,,,,@jupyterlab/toc,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/toc,220715.0,,,,,,,,,
66,Stencila,Stencila.,https://github.com/stencila/stencila,,notebook-sharing,21,False,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-04-22 08:42:24.000000,2021-04-22 08:40:18.000000,32.0,6.0,446.0,588.0,2998.0,2021-04-22 08:40:27.000000,0.53.0,1235.0,582.0,85.0,13.0,13.0,20.0,,,,,,3.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16458.0,stencila,Apache-2.0,https://www.npmjs.com/package/stencila,415.0,,,,,,,,,
67,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,21,True,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-03-22 07:17:55.000000,2021-03-22 07:17:52.000000,53.0,25.0,24.0,226.0,138.0,2020-12-18 20:29:35.000000,0.5.1,,29794.0,4.0,26.0,26.0,14.0,https://pypi.org/project/jupyter-resource-usage,10687.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,248397.0,1.0,,,,,,,BSD-2-Clause,,,,,,,,,,,
68,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,21,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-02-26 19:51:47.000000,2021-02-26 19:51:31.000000,25.0,50.0,1352.0,200.0,7498.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,588.0,588.0,33.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
69,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,21,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-04-20 01:10:27.000000,2021-02-22 17:03:17.000000,29.0,46.0,62.0,188.0,192.0,2021-01-15 09:50:46.000000,1.6.1,,23836.0,24.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,21825.0,https://anaconda.org/conda-forge/ipyvuetify,2021-02-22 19:18:07.995000,42233.0,2.0,,,,,,,MIT,,,,,,,,,,,
70,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/QuantStack/ipycytoscape,,widgets,21,True,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/QuantStack/ipycytoscape,2020-02-05 13:46:52.000000,2021-04-22 12:38:54.000000,2021-04-22 12:38:53.000000,39.0,48.0,73.0,135.0,593.0,2021-01-05 04:00:14.000000,1.2.0,2.0,1216.0,15.0,28.0,28.0,26.0,,,https://anaconda.org/conda-forge/ipycytoscape,2021-01-05 07:41:06.454000,15809.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
71,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-04-14 23:47:27.000000,2021-03-21 21:13:22.000000,47.0,30.0,56.0,128.0,340.0,,,,31855.0,6.0,295.0,295.0,20.0,https://pypi.org/project/nbgitpuller,31108.0,https://anaconda.org/conda-forge/nbgitpuller,2020-08-01 13:34:29.631000,16449.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
72,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,21,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-04-20 11:16:31.679000,2021-04-19 10:48:26.000000,32.0,5.0,15.0,26.0,241.0,2021-04-19 10:48:55.000000,0.9.2,,567178.0,21.0,,,17.0,https://pypi.org/project/jupyter-packaging,557857.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-04-20 11:16:31.679000,102531.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
73,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,20,True,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-04-18 14:21:11.000000,2021-04-18 14:20:30.000000,289.0,133.0,1078.0,3691.0,2287.0,2021-04-17 01:56:33.000000,2.15.3,,,86.0,,,86.0,,,,,,3.0,,,,,,,MIT,,,,,,,,,,,
74,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,True,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-04-06 18:23:04.000000,2021-01-15 13:13:35.000000,228.0,9.0,51.0,1890.0,,2021-01-11 00:36:32.000000,0.12.1,,17081.0,3.0,,,9.0,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-01-11 00:11:14.480525,16.0,392884.0,,Apache-2.0,,,,,,,,,,,
75,elyra,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,20,True,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-04-21 22:38:05.000000,2021-04-20 01:50:15.000000,134.0,174.0,725.0,899.0,976.0,,,,2388.0,10.0,18.0,18.0,22.0,https://pypi.org/project/elyra,1951.0,https://anaconda.org/conda-forge/elyra,2021-04-20 04:31:39.689000,3500.0,2.0,,,,,,,Apache-2.0,,,,,,,,,,,
76,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-03-31 09:17:26.000000,2021-03-17 12:46:20.000000,102.0,37.0,37.0,494.0,319.0,2021-01-19 14:38:47.000000,1.8.0,,12793.0,2.0,,,19.0,https://pypi.org/project/witwidget,9497.0,,,,2.0,,,,,,wit-widget,Apache-2.0,https://www.npmjs.com/package/wit-widget,3296.0,,,,,,,,,
77,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-03-07 20:10:37.000000,2021-02-21 18:17:10.000000,32.0,18.0,11.0,384.0,176.0,2016-12-23 12:20:44.000000,1.0.4,,1490.0,2.0,19.0,19.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,77483.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
78,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,True,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-01-24 17:12:41.412000,2020-06-09 08:15:17.000000,59.0,3.0,48.0,362.0,95.0,2020-06-09 08:17:47.000000,0.8.0,,5304.0,8.0,253.0,253.0,8.0,https://pypi.org/project/appmode,2599.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,110906.0,2.0,,,,,,,MIT,,,,,,,,,,,
79,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,True,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34.000000,48.0,20.0,8.0,346.0,41.0,,,,203551.0,2.0,113.0,113.0,7.0,https://pypi.org/project/jupyterlab-dash,1557.0,,,,1.0,,,,,,jupyterlab-dash,MIT,https://www.npmjs.com/package/jupyterlab-dash,201994.0,,,,,,,,,
80,itables,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,20,True,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,9.0,7.0,165.0,85.0,2020-12-14 21:50:21.000000,0.3.0,,2237.0,5.0,49.0,49.0,3.0,https://pypi.org/project/itables,2237.0,,,,2.0,,,,,,,MIT,,,,,,,,,,,
81,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,True,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-04-21 09:54:27.000000,2021-04-21 09:54:27.000000,86.0,54.0,78.0,156.0,665.0,2018-12-10 14:39:58.000000,0.8.8,,53903.0,12.0,1.0,1.0,51.0,https://pypi.org/project/jupyter-server-proxy,42045.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-03-16 18:23:56.345000,308309.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
82,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-02-19 11:21:03.000000,2021-02-19 11:21:03.000000,41.0,35.0,68.0,123.0,335.0,2020-09-21 17:37:11.000000,0.3.2,,71332.0,3.0,,,22.0,https://pypi.org/project/jupyter_sphinx,71332.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
83,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,19,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-02-28 14:25:09.000000,2021-02-28 14:25:09.000000,224.0,37.0,657.0,2231.0,1880.0,2015-03-26 05:06:25.000000,0.6,,42.0,1.0,4.0,4.0,100.0,,,,,,2.0,,,,,,ihaskell_jupyterlab,MIT,https://www.npmjs.com/package/ihaskell_jupyterlab,42.0,,,,,,,,,
84,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-04-06 16:20:38.000000,2021-04-06 16:18:43.000000,348.0,82.0,670.0,2224.0,699.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,99.0,,,,,,2.0,,,,,,,MIT,,,,,,,,,,,
85,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,True,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-04-13 20:54:50.000000,2021-04-13 20:54:42.000000,191.0,104.0,109.0,1797.0,463.0,,,,3492.0,14.0,,,18.0,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,97797.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
86,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,False,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2020-12-02 16:36:07.000000,2020-12-02 16:32:55.000000,124.0,49.0,150.0,1546.0,323.0,2019-09-26 17:23:40.000000,5.2.0,,2789.0,32.0,46.0,46.0,14.0,,,,,,2.0,,,,,,ijavascript,,https://www.npmjs.com/package/ijavascript,2789.0,,,,,,,,,
87,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhi1thakur/colabcode,,others,19,True,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhi1thakur/colabcode,2020-09-09 10:06:26.000000,2021-02-04 17:50:01.000000,2021-02-03 19:10:17.000000,157.0,22.0,22.0,1282.0,41.0,,,,6816.0,,22.0,22.0,8.0,https://pypi.org/project/colabcode,6816.0,,,,3.0,,,,,,,MIT,,,,,,,abhi1thakur/colabcode,,,,
88,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,False,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,764.0,264.0,,,,5415.0,1.0,115.0,115.0,7.0,https://pypi.org/project/notedown,4487.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31564.0,3.0,,,,,,,BSD-2-Clause,,,,,,,,,,,
89,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,19,True,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2020-09-28 04:37:49.000000,2020-08-23 17:51:13.000000,213.0,,,665.0,1128.0,,,,13370.0,,,,101.0,https://pypi.org/project/toree,13370.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,,
90,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,19,False,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2019-05-01 16:17:44.000000,2018-04-16 21:58:03.000000,33.0,8.0,11.0,515.0,56.0,2018-01-08 14:51:41.000000,0.1.15,,1184.0,4.0,61.0,61.0,9.0,https://pypi.org/project/jupyternotify,1184.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
91,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,True,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-04-19 20:41:31.000000,2020-04-30 08:50:34.000000,53.0,58.0,48.0,409.0,282.0,,,,13926.0,12.0,3.0,3.0,8.0,https://pypi.org/project/ipysheet,9825.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,31542.0,3.0,,,,,,ipysheet,MIT,https://www.npmjs.com/package/ipysheet,2933.0,,,,,,,,,
92,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,19,True,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-03-12 11:47:30.000000,2021-03-12 11:47:30.000000,59.0,28.0,69.0,399.0,507.0,,,,167256.0,,1.0,1.0,22.0,,,,,,2.0,,,,,,@jupyterlab/geojson-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/geojson-extension,167256.0,,,,,,,,,
